book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Fan	1	于沼于沚。	yú zhǎo yú zhǐ
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Fan	1	于以用之、	yú yǐ yòng zhī
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Fan	1	公侯之事。	gōng hóu zhī shì
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Fan	2	于以采蘩、	yú yǐ cǎi fán
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Fan	2	于㵎之中。	yú jiàn zhī zhōng
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Fan	2	于以用之、	yú yǐ yòng zhī
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Fan	2	公侯之宫。	gōng hóu zhī gōng
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Fan	3	被之僮僮、	bì zhī tóng tóng
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Fan	3	夙夜在公。	sù yè zài gōng
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Fan	3	被之祁祁、	bèi zhī qí qí
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Fan	3	薄言还归。	bó yán hái guī
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	1	喓喓草虫、	yāo yāo cǎo chóng
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	1	趯趯阜螽	tì tì fù zhōng 
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	1	未见君子、	wèi jiàn jūn zǐ
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	1	忧心忡忡。	yōu xīn chōng chōng
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	1	亦既见止、	yì jì jiàn zhǐ
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	1	亦既觏止、	yì jì gòu zhǐ
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	1	我心则降。	wǒ xīn zé jiàng
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	2	陟彼南山、	zhì bǐ nán shān
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	2	言采其蕨。	yán cǎi qí jué
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	2	未见君子、	wèi jiàn jūn zǐ
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	2	忧心惙惙。	yōu xīn chuò chuò
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	2	亦既见止、	yì jì jiàn zhǐ
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	2	亦既觏止、	yì jì gòu zhǐ
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	2	我心则说。	wǒ xīn zé yuè
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	3	陟彼南山、	zhì bǐ nán shān
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	3	言采其薇。	yán cǎi qí wēi
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	3	未见君子、	wèi jiàn jūn zǐ
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	3	我心伤悲。	wǒ xīn shāng bēi
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	3	亦既见止、	yì jì jiàn zhǐ
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	3	亦既觏止、	yì jì gòu zhǐ
book-of-poetry/odes-of-shao-and-the-south/zhs	Cao Chong	3	我心则夷。	wǒ xīn zé yí
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Ping	1	于以采苹、	yú yǐ cǎi pín
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Ping	1	南㵎之滨。	nán jiàn zhī bīn
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Ping	1	于以采藻、	yú yǐ cǎi zǎo
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Ping	1	于彼行潦。	yú bǐ háng lǎo
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Ping	2	于以盛之、	yú yǐ chéng zhī
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Ping	2	维筐及筥。	wéi kuāng jí jǔ
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Ping	2	于以湘之、	yú yǐ xiāng zhī
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Ping	2	维锜及釜。	wéi qí jí fǔ
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Ping	3	于以奠之、	yú yǐ diàn zhī
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Ping	3	宗室牖下。	zōng shì yǒu xià
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Ping	3	谁其尸之、	shéiqí shī zhī
book-of-poetry/odes-of-shao-and-the-south/zhs	Cai Ping	3	有齐季女。	yǒu qí jì nǚ
book-of-poetry/odes-of-shao-and-the-south/zhs	Gan Tang	1	蔽芾甘棠、	bì fèi gān táng
book-of-poetry/odes-of-shao-and-the-south/zhs	Gan Tang	1	勿翦勿伐、	wù jiǎn wù fá
book-of-poetry/odes-of-shao-and-the-south/zhs	Gan Tang	1	召伯所茇。	shào bó suǒ bá
book-of-poetry/odes-of-shao-and-the-south/zhs	Gan Tang	2	蔽芾甘棠、	bì fèi gān táng
book-of-poetry/odes-of-shao-and-the-south/zhs	Gan Tang	2	勿翦勿败、	wù jiǎn wù bài
book-of-poetry/odes-of-shao-and-the-south/zhs	Gan Tang	2	召伯所憩。	shào bó suǒ qì
book-of-poetry/odes-of-shao-and-the-south/zhs	Gan Tang	3	蔽芾甘棠、	bì fèi gān táng
book-of-poetry/odes-of-shao-and-the-south/zhs	Gan Tang	3	勿翦勿拜、	wù jiǎn wù bā
book-of-poetry/odes-of-shao-and-the-south/zhs	Gan Tang	3	召伯所说。	shào bó suǒ shuō
book-of-poetry/odes-of-shao-and-the-south/zhs	Xing Lu	1	厌浥行露、	yàn yì xíng lòu
