Type	Mandarin	Fuzhou	Hokkien	Cantonese	Hakka	Amount	Line numbers
INITIALS	s	s	ɕ	ts	ɕ	4	239,3499,6222,6286
INITIALS	s	kʰ	kʰ	kʰ	kʰ	0	
INITIALS	r			j		1	6682
INITIALS	r		h	j		0	
INITIALS	r		dz	j		11	1622,1988,1996,2004,4476,5007,5155,5730,5970,6865,7233
INITIALS	r		dz	j	ŋ	104	90,377,381,406,474,477,481,602,800,803,1284,1285,1417,1479,1496,1502,1611,1615,1867,1883,1901,1903,1910,1912,1918,1922,2063,2067,2075,2083,2110,2122,2134,2286,2292,2298,2396,2397,2690,3210,3220,3222,3295,3301,3318,3325,3332,3549,3595,3619,3652,3763,3765,3790,3838,3924,3938,3940,3965,3975,3976,3979,4060,4063,4099,4179,4191,4203,4350,4499,4511,4523,4572,4838,4841,4849,5126,5142,5174,5307,5527,5663,5665,5844,5864,5932,5934,5937,6040,6042,6046,6054,6085,6180,6185,6257,6396,6470,6483,6559,6590,6668,6721,6858
INITIALS	r	n	dz	j	ŋ	7	1048,1228,1849,1975,1980,2891,4527
INITIALS	t	t	tɕ	t	s	0	
INITIALS	t	t	t	t	t	74	549,982,1036,1791,1877,2093,2142,2148,2154,2748,2785,2919,3015,3167,3362,3452,3533,3662,3730,3733,3906,4007,4031,4338,4585,4626,4854,4986,4990,5017,5089,5175,5179,5199,5206,5252,5308,5424,5464,5503,5526,5568,5645,5673,5676,5707,5792,5794,5806,5812,5819,5820,5874,5920,5968,6060,6108,6130,6138,6218,6229,6234,6408,6564,6578,6592,6612,6631,6666,6896,6982,6990,7065,7069
INITIALS	t	t	t	t	tʰ	37	1688,1898,1907,1951,1957,2197,2337,2341,2474,2683,2708,2888,2895,3613,3738,3744,3804,3878,3985,4270,4617,4944,5186,5370,5396,5423,5891,6013,6047,6292,6496,6819,6979,7133,7216,7217,7248
INITIALS	t	tʰ	tʰ	tʰ	tʰ	0	
INITIALS	x			w	f	0	
INITIALS	x			w	v	7	1309,2173,2445,4746,4929,6902,6931
INITIALS	x		h	h	h	4	735,3754,6894,7204
INITIALS	x	h		h	h	1	4010
INITIALS	x	h		w	f	1	2616
INITIALS	x	h	h	h	h	78	622,699,738,849,1341,1597,1599,1603,1605,1664,1803,1859,1885,1891,1897,2141,2147,2153,2285,2287,2571,2590,2592,2786,2816,2818,3085,3240,3305,3385,3450,3677,3801,3803,3905,3907,4036,4077,4108,4117,4151,4254,4417,4471,4496,4787,4814,4862,5123,5316,5337,5361,5372,5413,5475,5483,5487,5491,5779,5852,6082,6167,6214,6307,6318,6320,6322,6354,6385,6389,6443,6444,6981,6989,7026,7104,7201,7206
INITIALS	x	h	h	w	f	34	149,403,662,1893,2239,2463,2467,2511,2543,2575,3124,3363,3398,3473,3846,4228,4258,4344,4445,4451,4921,4941,5019,5050,5154,5533,6456,6459,6552,6637,6798,6901,7001,7024
INITIALS	x	h	h	f	f	23	320,593,1304,1379,1391,2128,2129,2328,2668,2688,2817,2865,3236,3753,3980,4439,4917,4937,5273,6347,6379,6386,6437
INITIALS	x	h	kʰ	f	h	0	
INITIALS	x	m	b	m	m	0	
INITIALS	tsʰ	ʦʰ	tɕʰ	ts	ts	4	260,708,1064,3955
INITIALS	tsʰ	ʦʰ	tɕʰ	tsʰ	tsʰ	1	6494
INITIALS	tsʰ	ʦʰ	ts	tsʰ	tsʰ	0	
INITIALS	tsʰ	ʦʰ	tsʰ	tsʰ	tsʰ	15	13,17,1189,1585,1965,1969,1973,2065,2081,3288,3583,4923,5953,6025,6111
INITIALS	tsʰ	ʦh	tsʰ	tsʰ	tsʰ	0	
INITIALS	tsʰ	ʦ	tɕʰ	ts	ts	0	
INITIALS	tsʰ	ʦ	ts	tsʰ	ts	2	4040,6090
INITIALS	tsʰ	ʦ	ts	tsʰ	tsʰ	0	
INITIALS	tsʰ	ʦ	tsʰ	tsʰ	tsʰ	0	
VOWELS	ʅ	iɛ	i	i	ɨ	4	705,706,712,713
VOWELS	ʅ	i	i	i	ɨ	409	8,14,16,18,20,56,58,60,62,64,66,104,106,108,110,112,114,151,161,163,165,167,169,171,174,178,188,189,195,196,202,203,209,211,213,215,280,282,309,311,359,365,390,392,457,523,540,542,544,546,634,641,648,689,822,823,824,832,833,835,838,839,841,844,845,847,866,875,991,1006,1032,1034,1262,1270,1278,1347,1366,1367,1372,1373,1374,1375,1376,1377,1575,1576,1579,1580,1589,1590,1592,1594,1595,1596,1601,1602,1607,1608,1629,1633,1637,1677,1678,1711,1712,1723,1724,1732,1795,1955,1956,1961,1962,2029,2054,2069,2071,2077,2079,2085,2087,2091,2097,2172,2176,2213,2245,2247,2251,2253,2412,2414,2422,2433,2644,2659,2730,2793,2795,2801,2803,2809,2811,2836,2880,2892,2893,2894,2899,2900,2901,2913,2914,2915,2923,2943,2945,3021,3023,3025,3027,3029,3031,3033,3035,3037,3095,3105,3108,3117,3120,3128,3129,3132,3142,3227,3232,3237,3242,3286,3293,3299,3388,3434,3525,3560,3564,3566,3599,3630,3746,3773,3775,3777,3813,3837,3839,3841,3843,3845,3847,3874,3885,3887,3889,3891,3893,3895,3988,3990,4018,4047,4211,4216,4217,4291,4296,4307,4308,4310,4312,4314,4355,4367,4412,4423,4429,4435,4457,4458,4459,4460,4461,4462,4480,4482,4488,4490,4492,4494,4497,4509,4510,4521,4555,4556,4577,4600,4603,4605,4609,4611,4615,4634,4656,4658,4659,4661,4676,4678,4688,4690,4692,4731,4737,4743,4769,4771,4792,4794,4804,4806,4825,4826,4863,4864,4866,4871,4872,4874,4879,4880,4882,4884,4886,4888,4890,4892,4894,4896,4898,4950,4970,5027,5073,5075,5084,5112,5114,5120,5122,5187,5191,5193,5195,5197,5225,5276,5277,5278,5351,5352,5365,5378,5382,5427,5479,5529,5530,5566,5587,5588,5656,5678,5688,5698,5708,5718,5828,5842,5865,5867,5922,5942,5944,6116,6156,6219,6251,6253,6259,6260,6268,6269,6270,6271,6273,6291,6294,6316,6329,6334,6336,6393,6469,6471,6473,6475,6539,6541,6574,6576,6585,6587,6589,6591,6593,6596,6598,6601,6603,6608,6611,6615,6618,6620,6622,6633,6681,6705,6726,6738,6751,6752,6759,6768,6770,6773,6777,6785,6792,6846,6847,6853,6854,6872,6884,6885,6886,6959,6967,6975,7019,7027,7129,7130,7200,7224,7226
VOWELS	ʅ	i	i	ɐ	i	7	1048,1228,1849,1975,1980,2891,4527
VOWELS	ʅ	i	ə	ɛ	a	4	3277,4855,4899,4905
VOWELS	ʅ	øy	u	i	ɨ	31	277,281,1422,3284,3465,3470,3621,3703,4119,4356,4745,4751,4757,4763,4959,4963,4967,5178,5355,5492,5493,5545,5657,6411,6563,6789,6814,6880,6997,7127,7255
VOWELS	ʅ	y	i	i	ɨ	0	
VOWELS	ʅ	y	u	i	ɨ	1	4632
VOWELS	ʅ	ɛi	i	i	ɨ	17	1344,2170,2174,2555,2772,2911,3107,3131,3627,4024,4046,4072,4591,5005,6146,7100,7274
VOWELS	ʅ	ɛi	i	ɐ	ɨ	15	788,1225,1443,1851,1982,2334,2506,2542,2553,3714,4432,5062,5404,5913,6852
VOWELS	ʅ	ie	i	i	ɨ	8	923,1232,2224,2228,2232,3416,5245,5419
VOWELS	ʅ	ie	ia	i	ɨ	2	4614,5538
VOWELS	ai	ɑi	ai	ai	ai	12	620,1815,2209,3683,3752,3780,4768,4846,5121,5715,6202,6964
VOWELS	ai	ɑi	ai	ɐ	ai	0	
VOWELS	ai	ɑi	ai	ɐi	ai	0	
VOWELS	ai	ɑi	ai	ɔi	ai	5	3819,4997,5023,5085,5143
VOWELS	ai	ɑi	ai	ɔi	oi	11	13,17,622,699,4036,4108,5372,5621,5852,7026,7104
VOWELS	ai	ai	ai	ɐi	oi	16	437,494,961,1114,1465,2736,2742,2815,2909,3936,3942,4055,4066,4512,5280,6451
VOWELS	ai	ai	ai	ɔi	ai	42	258,264,270,633,635,640,642,647,649,1002,1088,1098,1108,1111,1137,1138,1143,1144,1149,1150,1708,1720,1731,1738,1745,2081,2094,3569,3571,4693,4798,5323,5328,5333,5338,5343,5348,5353,5358,6558,6775,6787
VOWELS	ai	ai	ai	ɔi	oi	11	2950,3240,3604,3724,4128,4747,5275,5984,6385,6913,7201
VOWELS	ai	ai	ãi	ɔi	ai	1	6145
VOWELS	ai	ei	a	i	ie	0	
VOWELS	ai	a	e	a	a	5	1233,1789,2485,4452,7031
VOWELS	ia	ɑ	a	a	a	2	2820,3170
VOWELS	ia	ɑ	e	a	a	4	2198,4097,6632,6655
VOWELS	ia	a	a	a	a	14	858,2570,2583,2618,3453,4190,4498,4627,4940,5172,5476,5504,5895,5921
VOWELS	ei	iɛ	i	ui	i	0	
VOWELS	ei	i	i	ei	i	11	675,678,2258,2262,2435,2529,2647,2838,2898,3535,4226
VOWELS	ei	i	ui	ei	i	0	
VOWELS	ei	uɔi	ue	ui	i	2	2177,6490
VOWELS	ei	uɔi	ue	ui	oi	1	5030
VOWELS	ei	uɔi	e	ui	i	0	
VOWELS	ei	ai	ue	ui	i	4	5459,6071,6487,7099
VOWELS	ei	øy	ui	eoi	ui	1	6105
VOWELS	ei	ɑi	i	ɐ	e	0	
VOWELS	ei	uoi	ui	ui	oi	6	275,279,2090,2250,2382,4110
VOWELS	ei	ɛi	i	ei	i	10	441,445,985,1737,3764,3782,3827,4287,5144,5883
VOWELS	iɛ	a	a	a	ie	4	3909,5524,6644,7143
VOWELS	iɛ	iɛ	ia	i	ia	0	
VOWELS	iɛ	iɛ	ia	i	ie	3	3613,4530,6951
VOWELS	iɛ	iɛ	ia	ɐi	ie	3	940,4096,5851
VOWELS	iɛ	iɛ	a	a	ie	0	
VOWELS	iɛ	iɛ	a	i	ie	1	5739
VOWELS	iɛ	ei	a	i	ie	0	
VOWELS	iɛ	yo	ia	i	ie	46	716,722,728,905,958,960,1265,1273,1279,1281,1474,1480,1985,1989,1993,1997,2001,2005,2235,3257,3505,3537,3547,3697,3700,3854,3894,3896,3969,4564,4573,4601,4637,4639,5264,5437,5577,5750,5850,5858,5900,5935,6038,6258,6266,7171
VOWELS	iɛ	iɑ	ia	ɛ	ia	8	1362,1583,1976,1979,3676,5831,6616,6685
VOWELS	iɛ	iɑ	a	ɛ	ia	1	6211
VOWELS	iɛ	ɑ	a	a	ie	1	1365
VOWELS	iɛ	ɑ	e	ai	i	0	
VOWELS	iɛ	ɑi	ai	ai	ie	9	3475,3825,4388,4670,6416,6465,6660,6871,7044
VOWELS	iɛ	ai	ai	ai	ie	0	
VOWELS	iɛ	ia	ia	a	ia	63	352,354,574,575,576,577,578,715,717,718,719,721,723,724,725,727,729,730,731,740,742,743,744,745,746,747,749,751,753,755,814,815,816,817,970,972,1069,1070,1073,1074,1077,1078,1264,1266,1272,1274,1280,1282,1286,1291,1296,1355,1359,2546,2547,3939,3941,3943,3966,4062,4064,5897,5899
VOWELS	iɛ	ia	ia	ɛ	ia	20	868,1293,1964,2281,2461,2533,3209,3262,3336,3342,3348,4174,4938,5045,5574,6899,6907,6915,6923,7045
VOWELS	iɛ	ia	a	ɛ	ia	3	660,666,6928
VOWELS	iɛ	ia	ã	ɛ	ia	15	661,667,1128,1132,1393,1418,1423,1491,1511,1523,1872,1873,1878,1879,6833
VOWELS	iɛ	ie	ia	i	ia	11	1025,2821,4883,6104,6114,6275,6426,6532,7252,7253,7277
VOWELS	iɛ	ie	ia	i	ie	53	1283,1298,1308,1318,1609,1613,2398,2418,2559,2804,3115,3436,3551,3671,4033,4105,4140,4328,4347,4351,4405,4431,4437,4481,4485,4489,4493,4836,5265,5313,5317,5421,5447,5450,5465,5469,5485,5489,6183,6397,6401,6468,6534,6578,6612,6635,6667,6756,6820,6877,7220,7245,7291
VOWELS	iɛ	ie	a	i	ie	6	2597,2746,3971,4607,4608,7290
VOWELS	iɛ	ie	ai	ai	ai	2	4238,4578
VOWELS	iɛ	ie	ai	ai	ie	2	5992,6481
VOWELS	iɛ	yɔ	ia	i	ie	3	4472,5737,6217
VOWELS	iɑ	uo	ũ	œ	io	1	2700
VOWELS	iɑ	uo	ia	œ	io	2	3324,4383
VOWELS	iɑ	uo	iu	œ	io	15	1056,1627,1631,1635,2363,2367,3856,3910,3916,3930,4378,4483,4847,4851,5033
VOWELS	iɑ	uo	iɔ	œ	io	9	779,783,2246,2252,3608,4707,4853,5683,6062
VOWELS	iɑ	uo	ɔ	œ	io	31	1387,2099,2577,2624,2863,3228,3390,3392,3506,4080,4081,4144,4219,4255,4301,4931,4981,5031,5096,5248,5468,5987,6498,6642,6793,7075,7162,7178,7184,7208,7213
VOWELS	iɑ	ɔu	a	ɔ	iu	4	2877,4951,5138,5516
VOWELS	iɑ	iɛ	a	i	a	0	
VOWELS	iɑ	yo	iũ	œ	io	20	1125,2018,2171,2236,2240,2428,2446,2500,2957,3081,3407,4252,4358,5025,5247,5592,5597,5669,6731,7040
VOWELS	iɑ	yo	ia	œ	io	5	4341,6609,6736,7177,7268
VOWELS	iɑ	yo	iɔ	œ	io	16	778,781,1313,1503,2441,3250,3563,4090,4153,4422,4428,4434,5053,5557,7002,7267
VOWELS	iɑ	ɔy	a	ɔ	o	0	
VOWELS	uo	a	ua	ɔ	a	0	
VOWELS	uo	ɑu	ɔ	ɔ	o	0	
VOWELS	uo	uɔ	ə	ɔ	o	2	306,910
VOWELS	uo	uɔ	a	u	o	4	2325,2329,2333,4816
VOWELS	uo	uɔ	ɔ	ɔ	ue	30	1235,1717,1793,1794,2392,3061,3077,3664,4148,4568,4964,5020,5183,5185,5680,5690,5701,5710,5720,5818,5838,5965,6022,6221,6356,6409,6417,6449,7032,7280
VOWELS	uo	ɔu	ua	y	o	0	
VOWELS	uo	uɑ	ua	u	ua	1	4534
VOWELS	uo	o	ə	ɔ	o	15	1007,1012,1952,2142,2148,2154,2919,3452,3733,3906,5318,5503,5673,5676,7069
VOWELS	uo	o	a	ɔ	au	0	
VOWELS	uo	o	ua	ɔ	a	0	
VOWELS	uo	o	ɔ	ɔ	o	0	
VOWELS	uo	uo	i	ɛ	a	5	4264,4393,6223,7136,7139
VOWELS	uo	uo	ə	ɔ	o	0	
VOWELS	uo	au	au	au	au	0	
VOWELS	uo	u	ɔ	ɔ	o	9	1787,1930,2603,2842,3193,6115,6441,7166,7262
VOWELS	uo	ou	ɔ	ɔ	u	0	
VOWELS	uo	ou	ɔ	ɔ	o	11	1805,2663,4186,4199,4266,4454,4455,5182,6137,6917,7119
VOWELS	iɑu	a	a	au	au	1	4822
VOWELS	iɑu	ɑu	au	au	au	0	
VOWELS	iɑu	ɔy	a	ɔ	o	3	229,5928,6856
VOWELS	iɑu	i	iau	iu	ieu	0	
VOWELS	iɑu	iou	iau	iu	iau	0	
VOWELS	iɑu	ieu	iau	ou	iau	0	
VOWELS	iɑu	ieu	iau	iu	eu	8	1797,2411,3158,3292,4791,5955,6190,6821
VOWELS	iɑu	ieu	iau	iu	ieu	7	83,87,469,1334,1335,2302,3296
VOWELS	iɑu	ieu	ə	iu	eu	0	
VOWELS	iɑu	ieu	au	iu	iau	1	4720
VOWELS	iɑu	au	au	au	au	3	930,1801,3597
VOWELS	iɑu	iɛu	iau	iu	ieu	0	
VOWELS	iɑu	iɛu	iə	iu	eu	3	5168,6561,6566
VOWELS	uei	i	i	ei	i	4	563,567,3601,3602
VOWELS	uei	i	ui	ɐi	i	3	3458,5418,5990
VOWELS	uei	i	ui	ɐi	ui	0	
VOWELS	uei	uoi	ue	ui	i	4	5019,5154,6456,7024
VOWELS	uei	uoi	ue	ei	i	3	2612,2615,4648
VOWELS	uei	uoi	ui	eoi	ui	21	1133,1139,1145,1470,1476,1585,1638,1852,1858,1864,3247,4113,5682,5692,5702,5712,5722,6111,6957,6965,6973
VOWELS	uei	uoi	ui	ɐi	i	24	149,521,524,821,1172,2288,2294,2300,2692,3149,3236,3478,3665,3715,3726,3864,4158,4241,5506,6520,6617,6753,7222,7228
VOWELS	uei	uoi	ui	ɐi	ui	52	81,85,89,125,133,162,166,170,183,294,299,304,385,391,397,453,505,564,568,659,1437,1588,2345,2436,2525,2528,2537,2549,2561,2566,2645,2650,2665,2794,2802,2810,2870,2885,3007,3320,3327,3334,4104,4181,4193,4205,4294,5618,6205,6285,6457,6946
VOWELS	uei	uɔi	ue	ɐi	i	1	621
VOWELS	uei	uɔi	ui	eoi	ui	8	1092,2152,4410,4613,4619,6052,6058,6061
VOWELS	uei	uɔi	ui	ɐi	i	10	4209,4215,4289,4635,5547,5783,5804,6110,6298,6628
VOWELS	uei	uɔi	ui	ui	ui	0	
VOWELS	uei	iɛ	ui	ɐi	i	3	3473,3846,6459
VOWELS	uei	ɔy	ui	eoi	ui	3	5812,6060,6896
VOWELS	uei	ɔy	e	eoi	ui	2	3689,3696
VOWELS	ɑu	ɑu	ɔ	ɐu	eu	3	2973,5398,6536
VOWELS	ɑu	ieu	ə	ou	au	3	5609,5614,5619
VOWELS	ɑu	ieu	iau	iu	eu	5	1038,2303,3294,4657,4665
VOWELS	ɑu	ieu	au	iu	eu	2	5950,6970
VOWELS	ɑu	o	ə	ou	au	0	
VOWELS	ɑu	o	ə	ou	o	22	935,1036,1129,1337,1799,1803,1843,2473,3216,3221,3646,4012,4151,4152,4338,5170,5568,5584,5696,6201,6245,6995
VOWELS	ɑu	o	ə	au	au	14	3011,4306,4333,4337,5125,6244,6295,6404,6719,6727,6735,6765,6774,6783
VOWELS	ɑu	o	au	ou	au	0	
VOWELS	ɑu	o	au	ou	o	0	
VOWELS	ɑu	o	ɔ	ou	o	0	
VOWELS	ɑu	o	ɔ	au	o	2	4339,6267
VOWELS	ɑu	au	ə	ou	o	1	4010
VOWELS	ɑu	au	au	ou	au	0	
VOWELS	ɑu	au	au	au	au	5	164,168,2158,2256,3598
VOWELS	ɑu	ɔ	ə	ou	au	10	2337,2341,3738,3744,3804,3985,4944,5396,6292,6979
VOWELS	ɑu	ɔ	ə	ou	o	11	876,885,894,1179,2474,3878,4196,5176,5905,6763,6873
VOWELS	ɑu	ɔ	ə	u	o	4	4277,4290,5474,5869
VOWELS	ɑu	ɔ	ɔ	ou	au	0	
VOWELS	ɑu	iɛu	iə	iu	eu	0	
VOWELS	ɑu	iɛu	au	iu	eu	1	5877
VOWELS	iou	i	i	ɐ	i	0	
VOWELS	iou	ieu	u	ɐu	iu	42	862,948,1289,1290,1368,2475,2496,2633,2641,2918,2922,2926,2936,2940,2944,2948,3409,3585,3986,4073,4083,4155,4335,4543,4629,4646,4796,4885,4889,4893,4897,5444,5463,5467,5826,5875,6610,6862,6942,6976,6977,6996
VOWELS	iou	ieu	iu	eoi	iu	10	1827,2589,3053,3658,3702,5689,5697,6403,6867,7231
VOWELS	iou	ieu	iu	ɐu	iu	66	340,342,497,514,626,627,628,682,686,690,850,853,873,1017,1018,1084,1086,1094,1096,1104,1106,1181,1825,1863,1960,3098,3101,3141,3197,3244,3307,3656,3708,3721,3729,3732,3739,4112,4161,4165,4169,4233,4478,4535,4620,4726,4727,4733,4820,4834,5209,5300,5544,5695,5906,5974,6028,6064,6364,6365,6429,6662,6843,7011,7229,7234
VOWELS	iou	ieu	iu	ɐu	u	0	
VOWELS	iou	øy	iɔ	u	iu	0	
VOWELS	iou	au	au	ɐu	iu	7	5559,5569,5579,5589,5599,5972,6760
VOWELS	iou	iɛu	u	ɐu	iu	3	1920,5400,5401
VOWELS	iou	iɛu	iu	ɐu	iu	10	1011,1921,2086,3198,4371,4685,4952,5076,5815,6147
VOWELS	iou	ie	ia	i	ie	0	
VOWELS	uɑ	uɔ	ɔ	ɔ	o	8	1389,2100,2991,3254,4223,5535,6594,6772
VOWELS	uɑ	uo	ŋ	ɔ	o	7	1309,2173,2445,4746,4929,6902,6931
VOWELS	uɑ	uo	ɔ	ɔ	o	63	543,867,2022,2239,2413,2575,2777,3124,3398,3399,3642,4258,4344,4710,4953,4969,4999,5004,5014,5015,5036,5040,5050,5054,5113,5115,5129,5223,5227,5250,5251,5257,5296,5349,5533,5534,5687,5789,5878,5882,6019,6033,6306,6373,6500,6504,6508,6523,6575,6614,6634,6637,6671,6729,6755,6757,6771,6879,6901,7001,7039,7257,7269
VOWELS	uɑ	u	ɔ	au	eu	0	
VOWELS	ɑ	a	a	ɔ	a	17	3502,4438,4682,4947,5166,5221,5232,6176,6179,6220,6529,6538,6586,6619,6876,7109,7115
VOWELS	ɑ	ɑu	ɔ	ɔ	o	0	
VOWELS	ɑ	uɔ	ɔ	œ	o	0	
VOWELS	ɑ	ɑ	e	ɐi	i	0	
VOWELS	ɑ	uo	ũ	œ	o	8	4082,4748,5127,5536,5634,5885,6308,6730
VOWELS	ɑ	uo	iũ	œ	o	2	5556,6303
VOWELS	ɑ	uo	ŋ	ɔ	o	6	2068,2857,2861,3080,4708,5889
VOWELS	ɑ	uo	ɔ	œ	o	25	1944,2776,3610,4253,4978,5008,5042,5055,5801,5809,5817,5825,5833,5841,5849,7041,7072,7080,7083,7161,7183,7186,7207,7214,7270
VOWELS	ɑ	u	a	ɔ	o	1	7077
VOWELS	ɑ	u	ŋ	ɔ	o	23	3489,4146,4359,4932,5006,5130,5181,5214,5249,5258,5681,5839,6281,6300,6372,6380,6431,6613,6639,6881,7082,7189,7210
VOWELS	ɑ	ou	a	a	a	0	
VOWELS	ɑ	ou	ŋ	ɔ	o	8	1816,1824,5550,5679,6604,6636,6638,7179
VOWELS	ɑ	ou	ɔ	ɔ	a	0	
VOWELS	ɑ	ou	ɔ	ɔ	o	35	217,220,223,796,1269,1329,1691,1939,2017,2065,2114,2118,2375,2381,2387,2393,2432,2439,2442,2956,3323,4145,4549,4581,5213,5241,5542,5572,5591,5653,5667,5836,6025,6521,7074
VOWELS	ə	a	ẽ	a	a	7	1648,2858,4141,5051,6278,6331,6903
VOWELS	ə	ei	i	ɐ	a	0	
VOWELS	ə	i	i	i	i	8	1555,1556,1557,1558,1559,1560,1561,1562
VOWELS	ə	i	i	i	ɨ	16	290,2574,2580,2586,3060,3068,3178,3208,3424,3528,3781,4903,4909,4915,6581,6999
VOWELS	ə	i	i	ɐ	i	103	90,377,381,406,474,477,481,602,800,803,1284,1285,1287,1417,1479,1496,1502,1611,1615,1622,1867,1883,1901,1903,1910,1912,1918,1922,2063,2067,2075,2083,2110,2122,2134,2286,2292,2298,2396,2397,2690,3210,3220,3222,3295,3301,3318,3325,3332,3549,3595,3619,3652,3763,3765,3790,3838,3924,3965,3975,3976,3979,4060,4063,4099,4179,4191,4203,4350,4499,4511,4523,4572,4838,4841,4849,5126,5142,5307,5527,5663,5665,5844,5864,5932,5934,5937,6040,6042,6046,6054,6085,6180,6185,6257,6396,6470,6483,6559,6590,6668,6721,6858
VOWELS	ə	i	i	ɐ	ɨ	20	1136,2112,2124,2136,3235,3686,3923,4138,4401,4983,5013,5996,6140,6164,6165,6255,6436,6624,6784,6993
VOWELS	ə	i	i	ɐ	e	1	2720
VOWELS	ə	i	a	ɐ	ɨ	1	4349
VOWELS	ə	i	ã	ɛ	a	0	
VOWELS	ə	uɑ	ua	y	ie	0	
VOWELS	ə	uo	u	ɐ	u	3	782,1224,3828
VOWELS	ə	u	a	u	u	0	
VOWELS	ə	u	u	ɐ	u	2	5522,6125
VOWELS	ə	u	ɔ	u	a	4	2539,2551,2563,7107
VOWELS	ə	u	ɔ	u	u	12	380,515,1044,2137,3927,3991,3997,4003,4680,5293,6010,6287
VOWELS	ə	ia	ã	i	a	15	3181,3484,3745,4809,5105,5322,5500,5949,6157,6189,6580,6658,6706,7146,7168
VOWELS	ə	ia	ã	ɛ	a	5	5781,6188,6350,6476,6477
VOWELS	ə	ia	iã	i	a	0	
VOWELS	ə	ɛi	i	i	ɨ	8	3485,3532,3607,5092,5873,7088,7196,7197
VOWELS	ə	ɛi	i	ɐ	a	2	6327,7093
VOWELS	ə	ɛi	i	ɐ	i	3	5007,5155,7085
VOWELS	ə	ɛi	i	ɐ	e	11	2622,2702,2786,3049,3876,4254,4596,5089,5424,6044,7086
VOWELS	ə	ɛi	i	ɐ	ɨ	6	6092,6102,6112,6122,6132,6142
VOWELS	ə	ie	i	ɐ	ɨ	0	
VOWELS	ə	ou	ɔ	u	u	0	
VOWELS	a	a	a	a	a	56	398,456,467,471,1229,1294,1295,1299,1832,2093,2206,2225,2277,2279,2280,2567,2649,2697,2846,2868,3189,3444,3583,3626,3643,3929,4237,4473,4660,4812,4833,5064,5160,5370,5625,5674,5736,5886,5953,5964,6195,6204,6353,6744,6750,6780,6803,6819,6898,6906,6914,6922,7000,7216,7217,7248
VOWELS	a	a	a	ɐ	a	0	
VOWELS	a	a	a	ɔ	o	3	5266,5719,7294
VOWELS	a	a	ã	a	a	1	4500
VOWELS	a	a	ai	a	a	0	
VOWELS	a	a	ɔ	a	a	8	3039,3415,4811,4815,4819,4860,5243,5624
VOWELS	a	a	ua	a	a	0	
VOWELS	a	a	uã	ɔ	o	0	
VOWELS	a	yo	ia	i	ie	3	1996,2004,5730
VOWELS	a	ua	ua	a	a	0	
VOWELS	a	ɑ	ə	a	a	0	
VOWELS	a	ɑ	a	a	a	7	2401,2405,2409,2699,3808,4059,5563
VOWELS	a	ɑ	a	ɔ	a	1	3354
VOWELS	a	ɑ	a	ɔ	o	11	4117,4471,5123,5337,5779,6082,6167,6214,6389,6443,6444
VOWELS	a	ɑi	ai	ai	ai	0	
VOWELS	a	ɛi	a	a	a	0	
VOWELS	a	ie	a	i	a	1	7106
VOWELS	ɤ	iɛ	a	i	a	4	3024,3030,3036,4579
VOWELS	ɤ	iɛ	ia	i	a	1	6254
VOWELS	ɤ	iɛ	ia	i	ia	0	
VOWELS	ɤ	i	i	ɐ	i	0	
VOWELS	ɤ	ɔu	ɔ̃	ɔ	o	1	6683
VOWELS	ɤ	o	ə	ɔ	o	44	701,735,738,1597,1599,1603,1605,1885,1891,1897,2141,2147,2153,2285,2287,2571,2590,2592,2594,2816,2818,3385,3450,3754,3801,3803,3905,3907,4496,4787,4814,4862,5361,5413,5475,5483,5487,5491,6318,6320,6322,6894,7204,7206
VOWELS	ɤ	ia	a	ɛ	a	0	
VOWELS	ɤ	uo	ə	ɔ	o	0	
VOWELS	ɤ	ɔ	ə	ɔ	o	1	5316
VOWELS	ɤ	ɑi	i	a	ie	2	3113,5254
VOWELS	ɤ	ɑi	i	ɐ	i	2	1847,2014
VOWELS	ɤ	ɑi	i	ɐ	ie	7	2591,3554,3767,5803,6073,6098,6448
VOWELS	ɤ	ɑi	i	ɐ	e	50	260,549,708,982,1791,2748,2785,3015,3063,3555,3662,3955,4007,4031,4626,4854,4876,4986,5175,5199,5252,5256,5306,5308,5464,5526,5645,5648,5707,5806,5819,5820,5821,5871,5874,5920,5925,5968,6218,6227,6229,6234,6235,6408,6564,6592,6631,6982,6984,6990
VOWELS	ɤ	ɑi	i	i	e	1	6236
VOWELS	ɤ	ou	ɔ	ɔ	o	16	1526,1806,1814,1822,1848,1857,2015,2021,2146,2937,3580,4001,4595,4818,5951,6341
VOWELS	ɤ	ou	ɔ̃	ɔ	o	1	3680
VOWELS	ɤ	ie	a	i	a	1	852
VOWELS	ɤ	ɛi	i	a	e	2	3213,6806
VOWELS	ɤ	ɛi	i	ɐ	i	3	2106,3351,3552
VOWELS	i	iɛ	i	ei	i	6	1089,1099,1153,1159,1165,3017
VOWELS	i	iɛ	ui	ɐi	ui	3	5207,5208,5215
